10.786 PHY<<== 004,  14 : ~
11.528 PHY<<== 031, r e _ d o _ n o t _ f o r w a r d _ p a g e . c o n f 00 \ 88 ~
11.535 PHY==>> 015, K 13  00 01 00 00 00 00 00 00 00 b5 a9 ~
11.535 PHY<<== 015, K 13  00 01 00 00 00 01 00 00 00 fb q ~
11.539 PHY==>> 044, K 13  00 01 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 dc de ~
11.540 PHY<<== 011, K 13  00 01 00 00 00 - u ~
11.551 PHY==>> 011, K 13  00 00 00 00 00 96 i ~
11.551 PHY<<== 032, K 13  00 n v / i t e m _ f i l e s / c o n f / r r c _ f e a t u
11.552 PHY<<== 021, r e _ f r e q _ l o c k . c o n f 00 9d f8 ~
11.559 PHY==>> 015, K 13  00 01 00 00 00 00 00 00 00 b5 a9 ~
11.560 PHY<<== 015, K 13  00 01 00 00 00 01 00 00 00 fb q ~
11.563 PHY==>> 044, K 13  00 01 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 dc de ~
11.564 PHY<<== 011, K 13  00 01 00 00 00 - u ~
11.567 PHY==>> 011, K 13  00 00 00 00 00 96 i ~
11.567 PHY<<== 032, K 13  00 n v / i t e m _ f i l e s / c o n f / r r c _ f e a t u
11.568 PHY<<== 026, r e _ s k i p _ s i b 1 1 _ o p t . c o n f 00 97 17 ~
11.575 PHY==>> 015, K 13  00 01 00 00 00 00 00 00 00 b5 a9 ~
11.575 PHY<<== 015, K 13  00 01 00 00 00 01 00 00 00 fb q ~
11.579 PHY==>> 044, K 13  00 01 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 dc de ~
11.579 PHY<<== 011, K 13  00 01 00 00 00 - u ~
11.583 PHY==>> 011, K 13  00 00 00 00 00 96 i ~
11.583 PHY<<== 032, K 13  00 n v / i t e m _ f i l e s / c o n f / r r c _ f e a t u
11.584 PHY<<== 018, r e _ s n o w 3 g . c o n f 00 a7 h ~
11.591 PHY==>> 015, K 13  00 01 00 00 00 00 00 00 00 b5 a9 ~
11.592 PHY<<== 015, K 13  00 01 00 00 00 01 00 00 00 fb q ~
11.595 PHY==>> 044, K 13  00 01 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 dc de ~
11.596 PHY<<== 011, K 13  00 01 00 00 00 - u ~
11.603 PHY==>> 011, K 13  00 00 00 00 00 96 i ~
11.603 PHY<<== 032, K 13  00 n v / i t e m _ f i l e s / c o n f / r r c _ f e a t u
11.604 PHY<<== 020, r e _ s r b 2 _ a c t . c o n f 00 [ a5 ~
11.611 PHY==>> 015, K 13  00 01 00 00 00 00 00 00 00 b5 a9 ~
11.611 PHY<<== 015, K 13  00 01 00 00 00 01 00 00 00 fb q ~
11.623 PHY==>> 044, K 13  00 01 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 dc de ~
11.624 PHY<<== 011, K 13  00 01 00 00 00 - u ~
11.627 PHY==>> 011, K 13  00 00 00 00 00 96 i ~
11.627 PHY<<== 032, K 13 0f 00 n v / i t e m _ f i l e s / c o n f / c g p s _ m e . c
11.628 PHY<<== 007, o n f 00 13 da ~
11.635 PHY==>> 035, K 13 0f 00 00 00 00 00 ff 81 00 00 
 04 00 00 01 00 00 00 80 = d5 12 80 = d5 12 80 = d5 12 ef 2 ~
11.636 PHY<<== 032, K 13 02 00 00 00 00 00 $ 01 00 00 n v / i t e m _ f i l e s / c o n f / c
11.636 PHY<<== 015, g p s _ m e . c o n f 00 8b t ~
11.643 PHY==>> 015, K 13 02 00 00 00 00 00 00 00 00 00 04 m ~
11.643 PHY<<== 011, K 13 11 00 00 00 00 00 d2 1a ~
11.647 PHY==>> 035, K 13 11 00 00 00 00 00 ff 81 00 00 
 04 00 00 01 00 00 00 80 = d5 12 80 = d5 12 80 = d5 12 ^ e0 ~
11.647 PHY<<== 019, K 13 04 00 00 00 00 00 00 02 00 00 00 00 00 00 d6 M ~
11.651 PHY==>> 064, K 13 04 00 00 00 00 00 00 00 00 00 00 02 00 00 00 00 00 00 / c g p s / n v / i t e m _ f i l e s / m e / g n s s _ s p a n _ t i m e r s 
 / c g p
11.651 PHY==>> 064, s / n v / i t e m _ f i l e s / m e / g n s s _ s p a n _ c o n t r o l 
 / n v / i t e m _ f i l e s / g p s / c g p s / m e /
11.652 PHY==>> 064, g n s s _ l t e _ b 1 3 _ t x _ g p s _ x c o r r _ m a s k _ i n c r e a s e 
 / n v / i t e m _ f i l e s / g p s / c g p s /
11.652 PHY==>> 064, m e / g n s s _ p e a k _ a n t e n n a _ g a i n 
 / c g p s / n v / i t e m _ f i l e s / m e / g n s s _ m e _ g p s _ 5 m s
11.652 PHY==>> 064, _ i q s u m _ l o g g i n g 
 / n v / i t e m _ f i l e s / g p s / c g p s / m e / g n s s _ w l a n _ b t _ d e l t a _ t x _
11.652 PHY==>> 064, a n t e n n a _ i m _ j a m m i n g _ p o w e r 
 / n v / i t e m _ f i l e s / g p s / c g p s / m e / g n s s _ a u x _ w w a
11.652 PHY==>> 064, n _ t x _ a n t e n n a _ i m _ j a m m i n g _ p o w e r 
 / n v / i t e m _ f i l e s / g p s / c g p s / m e / g n s s _ m a
11.652 PHY==>> 064, i n _ w w a n _ t x _ a n t e n n a _ i m _ j a m m i n g _ p o w e r 
 / c g p s / n v / i t e m _ f i l e s / m e / g n s s _
11.652 PHY==>> 023, m e _ v a l i d _ t a u g p s _ u n c _  k ~
11.652 PHY<<== 019, K 13 04 00 00 00 00 00 00 02 00 00 00 02 00 00 n f8 ~
11.655 PHY==>> 064, K 13 04 00 00 00 00 00 00 02 00 00 00 02 00 00 00 00 00 00 b o u n d _ n s 
 / c g p s / n v / i t e m _ f i l e s / m e / g n s s _ m e _ r f g d
11.655 PHY==>> 064, _ g l o _ u n c e r t a i n t y _ n s 
 / n v / i t e m _ f i l e s / g p s / c g p s / m e / g n s s _ m e _ r f g d _ g l o _
11.655 PHY==>> 064, n s 
 / n v / i t e m _ f i l e s / g p s / c g p s / m e / g n s s _ m e _ c e l l d b _ m a x _ t i m e t a g _ a g e _ s e c
11.656 PHY==>> 064, 
 / n v / i t e m _ f i l e s / g p s / c g p s / m e / g n s s _ p p _ d i s a b l e _ l t e _ d e t e c t i o n _ i n c r e a
11.656 PHY==>> 064, s e 
 / c g p s / n v / i t e m _ f i l e s / m e / g n s s _ a d d e d _ f r e q u e n c y _ o f f s e t 
 / c g p s / n v / i
11.656 PHY==>> 064, t e m _ f i l e s / m e / g n s s _ g s m _ b l a n k i n g _ c o n t r o l 
 / c g p s / n v / i t e m _ f i l e s / m e / g n
11.656 PHY==>> 064, s s _ n o t c h _ f i l t e r _ c o n t r o l 
 / c g p s / n v / i t e m _ f i l e s / m e / g n s s _ c l o c k _ s o u r c e
11.656 PHY==>> 064, 
 / c g p s / n v / i t e m _ f i l e s / m e / g n s s _ e x t e r n a l _ l n a _ s t a t e 
 / c g p s / n v / i t e m _ f i
11.656 PHY==>> 023, l e s / m e / g n s s _ n v _ a c c e s 11 c7 ~
11.656 PHY<<== 019, K 13 04 00 00 00 00 00 
 00 00 00 00 04 00 00 df ? ~
11.659 PHY==>> 033, K 13 04 00 00 00 00 00 00 04 00 00 
 00 00 00 00 00 00 00 s _ c o n t r o l 
 d5 a5 ~
11.660 PHY<<== 011, K 13 03 00 00 00 00 00 4 P ~
11.663 PHY==>> 011, K 13 03 00 00 00 00 00 4 P ~
11.663 PHY<<== 032, K 13 0f 00 n v / i t e m _ f i l e s / c o n f / c g p s _ p d c o
11.664 PHY<<== 012, m m s . c o n f 00 4 [ ~
11.671 PHY==>> 035, K 13 0f 00 00 00 00 00 ff 81 00 00 87 00 00 00 01 00 00 00 80 = d5 12 80 = d5 12 80 = d5 12 ae d2 ~
11.671 PHY<<== 032, K 13 02 00 00 00 00 00 $ 01 00 00 n v / i t e m _ f i l e s / c o n f / c
11.672 PHY<<== 021, g p s _ p d c o m m s . c o n f 00 } ^ 3 ~
11.679 PHY==>> 015, K 13 02 00 00 00 00 00 00 00 00 00 04 m ~
11.680 PHY<<== 011, K 13 11 00 00 00 00 00 d2 1a ~
11.691 PHY==>> 035, K 13 11 00 00 00 00 00 ff 81 00 00 87 00 00 00 01 00 00 00 80 = d5 12 80 = d5 12 80 = d5 12 1f 00 ~
11.691 PHY<<== 019, K 13 04 00 00 00 00 00 87 00 00 00 00 00 00 00 81 - ~
11.695 PHY==>> 064, K 13 04 00 00 00 00 00 00 00 00 00 87 00 00 00 00 00 00 00 / n v / i t e m _ f i l e s / g p s / c g p s / p d c o m m s / g n s s _ p d _ c o m m
11.695 PHY==>> 064, s _ x t r a _ a p n _ p r o f i l e _ l i s t 
 / n v / i t e m _ f i l e s / g p s / c g p s / p d c o m m s / g n s s _ p d _
11.696 PHY==>> 030, c o m m s _ l b s _ a p n _ p r o f i l e _ l i s t 
 i v ~
11.696 PHY<<== 011, K 13 03 00 00 00 00 00 4 P ~
11.699 PHY==>> 011, K 13 03 00 00 00 00 00 4 P ~
11.699 PHY<<== 032, K 13 0f 00 n v / i t e m _ f i l e s / c o n f / c g p s _ s m . c
11.700 PHY<<== 007, o n f 00 8a o ~
11.707 PHY==>> 035, K 13 0f 00 00 00 00 00 ff 81 00 00 d3 01 00 00 01 00 00 00 80 = d5 12 80 = d5 12 80 = d5 12 e7 df ~
11.707 PHY<<== 032, K 13 02 00 00 00 00 00 $ 01 00 00 n v / i t e m _ f i l e s / c o n f / c
11.708 PHY<<== 015, g p s _ s m . c o n f 00 12 c1 ~
11.715 PHY==>> 015, K 13 02 00 00 00 00 00 00 00 00 00 04 m ~
11.715 PHY<<== 011, K 13 11 00 00 00 00 00 d2 1a ~
11.719 PHY==>> 035, K 13 11 00 00 00 00 00 ff 81 00 00 d3 01 00 00 01 00 00 00 80 = d5 12 80 = d5 12 80 = d5 12 V  ~
11.719 PHY<<== 019, K 13 04 00 00 00 00 00 d3 01 00 00 00 00 00 00 03 9a ~
11.723 PHY==>> 064, K 13 04 00 00 00 00 00 00 00 00 00 d3 01 00 00 00 00 00 00 / n v / i t e m _ f i l e s / g p s / c g p s / s m / g n s s _ l p p _ c p _ t i m e o
11.723 PHY==>> 064, u t 
 / n v / i t e m _ f i l e s / g p s / c g p s / s m / g n s s _ c o n f i g _ p r e m i u m _ s e r v i c e 
 / n v / i t
11.723 PHY==>> 064, e m _ f i l e s / g p s / c g p s / s m / g n s s _ a s s i s t e d _ g l o _ p r o t o c o l _ s e l e c t 
 / n v / i t e m _
11.724 PHY==>> 064, f i l e s / g p s / c g p s / q m i / g n s s _ q m i _ c o n f i g 
 / n v / i t e m _ f i l e s / g p s / c g p s / s m / g n
11.724 PHY==>> 064, s s _ a g p s _ r a t _ p r e f _ c o n f i g 
 / n v / i t e m _ f i l e s / g p s / c g p s / s m / g n s s _ l p p _ e n a b
11.724 PHY==>> 064, l e 
 / n v / i t e m _ f i l e s / g p s / c g p s / s m / g n s s _ 1 x _ u p _ s u p l _ e n a b l e 
 / n v / i t e m _ f i
11.724 PHY==>> 064, l e s / g p s / c g p s / s m / g n s s _ s e n d _ n o _ f i x _ r e p o r t 
 / n v / i t e m _ f i l e s / g p s / c g p s /
11.724 PHY==>> 042, x t r a / c g p s _ x t r a _ p r e f e r r e d _ m a x _ v a l i d _ a g e 
 9b 4 ~
11.724 PHY<<== 011, K 13 03 00 00 00 00 00 4 P ~
11.727 PHY==>> 011, K 13 03 00 00 00 00 00 4 P ~
11.727 PHY<<== 032, K 13 0f 00 n v / i t e m _ f i l e s / c o n f / c g p s _ t l e _
11.728 PHY<<== 012, t l m . c o n f 00 08 b3 ~
11.735 PHY==>> 035, K 13 0f 00 00 00 00 00 ff 81 00 00 c6 02 00 00 01 00 00 00 80 = d5 12 80 = d5 12 80 = d5 12 ad E ~
11.736 PHY<<== 032, K 13 02 00 00 00 00 00 $ 01 00 00 n v / i t e m _ f i l e s / c o n f / c
11.736 PHY<<== 020, g p s _ t l e _ t l m . c o n f 00 B db ~
11.743 PHY==>> 015, K 13 02 00 00 00 00 00 00 00 00 00 04 m ~
11.743 PHY<<== 011, K 13 11 00 00 00 00 00 d2 1a ~
11.747 PHY==>> 035, K 13 11 00 00 00 00 00 ff 81 00 00 c6 02 00 00 01 00 00 00 80 = d5 12 80 = d5 12 80 = d5 12 1c 97 ~
11.747 PHY<<== 019, K 13 04 00 00 00 00 00 00 02 00 00 00 00 00 00 d6 M ~
11.759 PHY==>> 064, K 13 04 00 00 00 00 00 00 00 00 00 00 02 00 00 00 00 00 00 / c g p s / n v / i t e m _ f i l e s / u l p / t l e / g n s s _ t l e _ w r i t e _ t
11.759 PHY==>> 064, o _ s t o r a g e _ c o n t r o l 
 / c g p s / n v / i t e m _ f i l e s / u l p / t l e / g n s s _ t l e _ s e l f l e a r n
11.759 PHY==>> 064, e d _ d b _ m a x _ p a g e s 
 / c g p s / n v / i t e m _ f i l e s / u l p / t l e / g n s s _ t l e _ r e g i o n _ d b _ m
11.760 PHY==>> 064, a x _ p a g e s 
 / c g p s / n v / i t e m _ f i l e s / u l p / t l e / g n s s _ t l e _ c e l l _ d b _ m a x _ p a g e s 

11.760 PHY==>> 064, / c g p s / n v / i t e m _ f i l e s / u l p / t l e / g n s s _ x t r a t _ k e e p _ w a r m _ t i m e o u t 
 / c g p s / n
11.760 PHY==>> 064, v / i t e m _ f i l e s / u l p / t l e / g n s s _ x t r a t _ t i m e _ i n j e c t _ t u n c 
 / c g p s / n v / i t e m _ f
11.760 PHY==>> 064, i l e s / u l p / t l e / g n s s _ x t r a t _ t i m e _ i n j e c t i o n _ c o n t r o l 
 / c g p s / n v / i t e m _ f i l
11.760 PHY==>> 064, e s / u l p / t l e / g n s s _ t l e _ c e l l i d _ l 4 _ d f t _ r a d i u s 
 / c g p s / n v / i t e m _ f i l e s / u l p
11.760 PHY==>> 023, / t l e / g n s s _ t l e _ c e l l i d 99 b3 ~
11.760 PHY<<== 019, K 13 04 00 00 00 00 00 c6 00 00 00 00 02 00 00 w | ~
11.767 PHY==>> 064, K 13 04 00 00 00 00 00 00 02 00 00 c6 00 00 00 00 00 00 00 _ l 3 _ d f t _ r a d i u s 
 / c g p s / n v / i t e m _ f i l e s / u l p / t l e / g
11.767 PHY==>> 064, n s s _ t l e _ c e l l i d _ l 2 _ d f t _ r a d i u s 
 / c g p s / n v / i t e m _ f i l e s / u l p / t l e / g n s s _ t l
11.767 PHY==>> 064, e _ d a t a b a s e _ a g e _ t h r e s h o l d _ u n i t 
 / c g p s / n v / i t e m _ f i l e s / u l p / t l e / g n s s _ t
11.768 PHY==>> 029, l e _ d a t a b a s e _ a g e _ t h r e s h o l d 
 9d 07 ~
11.768 PHY<<== 011, K 13 03 00 00 00 00 00 4 P ~
11.771 PHY==>> 011, K 13 03 00 00 00 00 00 4 P ~
11.772 PHY<<== 032, K 13 0f 00 n v / i t e m _ f i l e s / c o n f / c g p s _ t l e _
11.772 PHY<<== 012, x t m . c o n f 00 e3 85 ~
11.779 PHY==>> 036, K 13 0f 00 00 00 00 00 ff 81 00 00 d 04 00 00 01 00 00 00 80 = d5 12 80 = d5 12 80 = d5 12 R } ^ ~
11.780 PHY<<== 032, K 13 02 00 00 00 00 00 $ 01 00 00 n v / i t e m _ f i l e s / c o n f / c
11.780 PHY<<== 020, g p s _ t l e _ x t m . c o n f 00 a9 ed ~
11.787 PHY==>> 015, K 13 02 00 00 00 00 00 00 00 00 00 04 m ~
11.787 PHY<<== 011, K 13 11 00 00 00 00 00 d2 1a ~
11.791 PHY==>> 035, K 13 11 00 00 00 00 00 ff 81 00 00 d 04 00 00 01 00 00 00 80 = d5 12 80 = d5 12 80 = d5 12 e3 ac ~
11.792 PHY<<== 019, K 13 04 00 00 00 00 00 00 02 00 00 00 00 00 00 d6 M ~
11.795 PHY==>> 064, K 13 04 00 00 00 00 00 00 00 00 00 00 02 00 00 00 00 00 00 / c g p s / n v / i t e m _ f i l e s / u l p / t l e / g n s s _ x t r a t _ e n a b l
11.795 PHY==>> 064, e _ s i m u l t a n e o u s _ x t r a _ x t r a t 
 / c g p s / n v / i t e m _ f i l e s / u l p / t l e / g n s s _ x t r a t
11.795 PHY==>> 064, _ u s e _ t r a n s p o r t _ s e c u r i t y 
 / n v / i t e m _ f i l e s / g p s / c g p s / u l p / t l e / g n s s _ x t r
11.796 PHY==>> 064, a t _ s e c o n d a r y _ r e q u e s t _ u r i 
 / n v / i t e m _ f i l e s / g p s / c g p s / u l p / t l e / g n s s _ x t
11.796 PHY==>> 064, r a t _ p r i m a r y _ r e q u e s t _ u r i 
 / n v / i t e m _ f i l e s / g p s / c g p s / u l p / t l e / g n s s _ x t r
11.796 PHY==>> 064, a t _ f e a t u r e _ c o n t r o l 
 / n v / i t e m _ f i l e s / g p s / c g p s / u l p / t l e / g n s s _ x t r a t _ u p
11.796 PHY==>> 064, l o a d _ s e s s _ c o n t r o l 
 / c g p s / n v / i t e m _ f i l e s / u l p / t l e / g n s s _ x t r a t _ m i n _ t i m
11.796 PHY==>> 064, e _ s e r v e r _ a c c e s s 
 / c g p s / n v / i t e m _ f i l e s / u l p / t l e / g n s s _ x t r a t _ l a s t _ d o w n
11.796 PHY==>> 023, l o a d _ g p s _ s e c 
 / c g p s / n 11 
 ~
11.796 PHY<<== 019, K 13 04 00 00 00 00 00 00 02 00 00 00 02 00 00 n f8 ~
11.799 PHY==>> 064, K 13 04 00 00 00 00 00 00 02 00 00 00 02 00 00 00 00 00 00 v / i t e m _ f i l e s / u l p / t l e / g n s s _ x t r a t _ l a s t _ d o w n l o a
11.799 PHY==>> 064, d _ g p s _ w e e k 
 / c g p s / n v / i t e m _ f i l e s / u l p / t l e / g n s s _ x t r a t _ d a t a x f r _ n u m _ m a
11.799 PHY==>> 064, x _ e l a p s e d _ r e t r y 
 / c g p s / n v / i t e m _ f i l e s / u l p / t l e / g n s s _ x t r a t _ p e r i o d i c _
11.800 PHY==>> 064, u p l o a d _ l i v e c o u n t 
 / c g p s / n v / i t e m _ f i l e s / u l p / t l e / g n s s _ x t r a t _ e l a p s e d _
11.800 PHY==>> 064, t h r e s h o l d 
 / c g p s / n v / i t e m _ f i l e s / u l p / t l e / g n s s _ x t r a t _ c l i e n t _ t o k e n 
 / n
11.800 PHY==>> 064, v / i t e m _ f i l e s / g p s / c g p s / u l p / t l e / g n s s _ x t r a t _ u s e r _ s e s s i o n _ c o n t r o l 
 / n
11.800 PHY==>> 064, v / i t e m _ f i l e s / g p s / c g p s / u l p / t l e / g n s s _ x t r a t _ s e c o n d a r y _ s v r _ p o r t 
 / n v /
11.800 PHY==>> 064, i t e m _ f i l e s / g p s / c g p s / u l p / t l e / g n s s _ x t r a t _ s e c o n d a r y _ s v r _ a d d r e s s 
 / n v
11.800 PHY==>> 023, / i t e m _ f i l e s / g p s / c g p s 8 d5 ~
11.800 PHY<<== 019, K 13 04 00 00 00 00 00 d 00 00 00 00 04 00 00 d3 dc ~
11.803 PHY==>> 064, K 13 04 00 00 00 00 00 00 04 00 00 d 00 00 00 00 00 00 00 / u l p / t l e / g n s s _ x t r a t _ p r i m a r y _ s v r _ p o r t 
 / n v / i t e
11.803 PHY==>> 059, m _ f i l e s / g p s / c g p s / u l p / t l e / g n s s _ x t r a t _ p r i m a r y _ s v r _ a d d r e s s 
 ) b0 ~
11.807 PHY<<== 011, K 13 03 00 00 00 00 00 4 P ~
11.811 PHY==>> 011, K 13 03 00 00 00 00 00 4 P ~
11.811 PHY<<== 032, K 13 0f 00 n v / i t e m _ f i l e s / c o n f / d a t a _ c o n f
11.812 PHY<<== 016, i g _ i n f o . c o n f 00 f5 dd ~
11.819 PHY==>> 035, K 13 0f 00 00 00 00 00 ff 81 00 00 85  00 00 01 00 00 00 80 = d5 12 80 = d5 12 80 = d5 12 d5 c ~
11.819 PHY<<== 032, K 13 02 00 00 00 00 00 $ 01 00 00 n v / i t e m _ f i l e s / c o n f / d
11.820 PHY<<== 024, a t a _ c o n f i g _ i n f o . c o n f 00 c d4 ~
11.831 PHY==>> 015, K 13 02 00 00 00 00 00 00 00 00 00 04 m ~
11.832 PHY<<== 011, K 13 11 00 00 00 00 00 d2 1a ~
11.835 PHY==>> 035, K 13 11 00 00 00 00 00 ff 81 00 00 85  00 00 01 00 00 00 80 = d5 12 80 = d5 12 80 = d5 12 d b1 ~
11.835 PHY<<== 019, K 13 04 00 00 00 00 00 00 02 00 00 00 00 00 00 d6 M ~
11.839 PHY==>> 064, K 13 04 00 00 00 00 00 00 00 00 00 00 02 00 00 00 00 00 00 / n v / i t e m _ f i l e s / m o d e m / d a t a / 3 g p p / l t e p s / a t t a c h _
11.839 PHY==>> 064, p r o f i l e 
 / n v / i t e m _ f i l e s / m o d e m / d a t a / 3 g p p / l t e p s / p r o f i l e _ l i s t 
 / n v / i t
11.840 PHY==>> 064, e m _ f i l e s / m o d e m / d a t a / 3 g p p / l t e p s / a u t o _ c o n n e c t _ d e f _ p d n 
 / n v / i t e m _ f i l
11.840 PHY==>> 064, e s / m o d e m / d a t a / 3 g p p / l t e p s / p r o f i l e _ p d n _ t y p e _ o v e r r i d e 
 / n v / i t e m _ f i l e
11.840 PHY==>> 064, s / m o d e m / d a t a / 3 g p p / p s / 3 g p p _ t e s t _ l o o p b a c k _ e n a b l e 
 / n v / i t e m _ f i l e s / m o
11.840 PHY==>> 064, d e m / d a t a / 3 g p p / p s / 3 g p p _ r e l _ v e r s i o n 
 / n v / i t e m _ f i l e s / m o d e m / d a t a / 3 g p p
11.840 PHY==>> 064, / p s / 3 g p p _ d a t a _ p k t _ o r i g _ s t r 
 / n v / i t e m _ f i l e s / m o d e m / d a t a / 3 g p p / p s / 3 g p
11.840 PHY==>> 064, p _ d a t a _ d u n _ a c c _ c f g 
 / n v / i t e m _ f i l e s / m o d e m / d a t a / 3 g p p / p s / 3 g p p _ a u t h _ t
11.840 PHY==>> 023, y p e _ f a l l b a c k 
 / n v / i t e 98 ee ~
11.840 PHY<<== 019, K 13 04 00 00 00 00 00 00 02 00 00 00 02 00 00 n f8 ~
11.843 PHY==>> 064, K 13 04 00 00 00 00 00 00 02 00 00 00 02 00 00 00 00 00 00 m _ f i l e s / m o d e m / d a t a / 3 g p p / p s / 3 g p p _ a u t o _ a n s w e r _
11.843 PHY==>> 064, e n a b l e 
 / n v / i t e m _ f i l e s / m o d e m / d a t a / 3 g p p / p s / 3 g p p _ d a t a _ d i s a b l e _ a 2 _ b r
11.843 PHY==>> 064, i d g e 
 / n v / i t e m _ f i l e s / m o d e m / d a t a / 3 g p p / i g n o r e _ l a s t _ p d n _ i a _ t i m e r 
 / n v
11.843 PHY==>> 064, / i t e m _ f i l e s / m o d e m / d a t a / 3 g p p / p s / a l l o w _ i n f i n i t e _ t h r o t 
 / n v / i t e m _ f i l
11.844 PHY==>> 064, e s / m o d e m / d a t a / 3 g p p / p s / s e r _ r e q _ t h r o t t l e _ b e h a v i o r 
 / n v / i t e m _ f i l e s / m
11.844 PHY==>> 064, o d e m / d a t a / 3 g p p / p s / t c p _ t h r e s h o l d _ a c k _ c n t 
 / n v / i t e m _ f i l e s / m o d e m / n v /
11.844 PHY==>> 064, i t e m _ f i l e s / d a t a / 3 g p p / d s _ 3 g p p _ u m _ w m _ t h r e s h o l d 
 / n v / i t e m _ f i l e s / m o d e
11.844 PHY==>> 064, m / n v / i t e m _ f i l e s / d a t a / 3 g p p / d s _ 3 g p p _ m u l t i _ p d n _ s a m e _ a p n 
 / n v / i t e m _ f i
11.844 PHY==>> 023, l e s / m o d e m / n v / i t e m _ f i b6 0f ~
11.844 PHY<<== 019, K 13 04 00 00 00 00 00 00 02 00 00 00 04 00 00 b7 . ~
11.847 PHY==>> 064, K 13 04 00 00 00 00 00 00 04 00 00 00 02 00 00 00 00 00 00 l e s / d a t a / 3 g p p / d s _ 3 g p p _ m t u 
 / n v / i t e m _ f i l e s / m o d
11.847 PHY==>> 064, e m / n v / i t e m _ f i l e s / m o d e m / d a t a / 3 g p p / u m t s p s / q o s _ s u p p o r t 
 / n v / i t e m _ f i l
11.847 PHY==>> 064, e s / m o d e m / d a t a / 3 g p p / n u m _ p e r s i s t e n t _ p r o f i l e s 
 / n v / i t e m _ f i l e s / m o d e m /
11.848 PHY==>> 064, d a t a / 3 g p p / l t e p s / a l l o w _ d e f _ l t e _ p d n _ t e a r d o w n 
 / n v / i t e m _ f i l e s / m o d e m /
11.848 PHY==>> 064, d a t a / 3 g p p / d s _ 3 g p p _ s e n d _ p s _ d a t a _ a v a i l _ o n _ p o w e r _ s a v e 
 / n v / i t e m _ f i l e
11.848 PHY==>> 064, s / d a t a / c o m m o n / d s m g r / a 2 _ m d m _ c o n f i g _ i n f o 
 / n v / i t e m _ f i l e s / d a t a / 3 g p p 2
11.848 PHY==>> 064, / d i s a b l e _ c s _ d a t a _ s e r v i c e 
 / n v / i t e m _ f i l e s / d a t a / 3 g p p 2 / m i n a p n l i s t _ d i
11.848 PHY==>> 064, s a l l o w _ c a l l 
 / n v / i t e m _ f i l e s / d a t a / 3 g p p 2 / e h r p d _ p a r t i a l _ c o n t e x t 
 / n v /
11.848 PHY==>> 023, i t e m _ f i l e s / d a t a / 3 g p p be H ~
11.848 PHY<<== 019, K 13 04 00 00 00 00 00 00 02 00 00 00 06 00 00 0f 9b ~
11.851 PHY==>> 064, K 13 04 00 00 00 00 00 00 06 00 00 00 02 00 00 00 00 00 00 2 / d s _ p p p _ c t l _ p a c k e t _ o n _ d o s 
 / n v / i t e m _ f i l e s / d a
11.851 PHY==>> 064, t a / 3 g p p 2 / i g n o r e _ l a s t _ p d n _ i a _ t i m e r 
 / n v / i t e m _ f i l e s / d a t a / 3 g p p 2 / a d d i
11.852 PHY==>> 064, t i o n a l _ d i a l _ s t r i n g 
 / n v / i t e m _ f i l e s / d a t a / 3 g p p 2 / m i p _ f a i l _ d o _ s e s s _ c l
11.852 PHY==>> 064, o s e 
 / n v / i t e m _ f i l e s / d a t a / 3 g p p 2 / e h r p d _ t o _ h r p d _ f a l l b a c k 
 / n v / i t e m _ f i
11.852 PHY==>> 064, l e s / d a t a / 3 g p p 2 / m a x _ f b _ p d n _ f a i l u r e _ c o u n t 
 / n v / i t e m _ f i l e s / d a t a / 3 g p p
11.852 PHY==>> 064, 2 / h r p d _ i p v 6 _ c o n f i g _ i n f o 
 / n v / i t e m _ f i l e s / d a t a / 1 x / 7 0 7 / d s 7 0 7 _ e h r p d _ m
11.852 PHY==>> 064, t u 
 / n v / i t e m _ f i l e s / d a t a / 1 x / 7 0 7 / d s 7 0 7 _ h r p d _ m t u 
 / n v / i t e m _ f i l e s / d a t a
11.852 PHY==>> 064, / 3 g p p 2 / p r e r e g _ b a c k o f f _ t i m e r _ l c p 
 / n v / i t e m _ f i l e s / d a t a / 3 g p p 2 / p r e r e g
11.852 PHY==>> 023, _ b a c k o f f _ t i m e r _ v i r t u d3 d6 ~
11.852 PHY<<== 019, K 13 04 00 00 00 00 00 00 02 00 00 00 08 00 00 14 8b ~
11.859 PHY==>> 064, K 13 04 00 00 00 00 00 00 08 00 00 00 02 00 00 00 00 00 00 a l _ c o n n 
 / n v / i t e m _ f i l e s / d a t a / 3 g p p 2 / u m _ r m _ w a t e
11.859 PHY==>> 064, r m a r k _ p a r a m e t e r s 
 / n v / i t e m _ f i l e s / d a t a / 3 g p p 2 / i n t e r n a l _ a u t h 
 / n v / i t e
